,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
59,0.701,0.86,7,-6.727,0,0.0476,0.0101,8.95e-05,0.278,0.709,113.087,audio_features,3fnvElSyFC2xCc20sYTP5N,spotify:track:3fnvElSyFC2xCc20sYTP5N,https://api.spotify.com/v1/tracks/3fnvElSyFC2xCc20sYTP5N,https://api.spotify.com/v1/audio-analysis/3fnvElSyFC2xCc20sYTP5N,215200,4
60,0.67,0.452,2,-9.628,1,0.03,0.444,0.876,0.114,0.433,119.094,audio_features,5H9tBfhicddZB01lOVuD9q,spotify:track:5H9tBfhicddZB01lOVuD9q,https://api.spotify.com/v1/tracks/5H9tBfhicddZB01lOVuD9q,https://api.spotify.com/v1/audio-analysis/5H9tBfhicddZB01lOVuD9q,265333,4
61,0.693,0.557,7,-9.166,1,0.0435,0.00719,0.28,0.0965,0.365,112.399,audio_features,3Y0O6CiCqe3iPfWCNXSnkq,spotify:track:3Y0O6CiCqe3iPfWCNXSnkq,https://api.spotify.com/v1/tracks/3Y0O6CiCqe3iPfWCNXSnkq,https://api.spotify.com/v1/audio-analysis/3Y0O6CiCqe3iPfWCNXSnkq,349533,4
62,0.573,0.226,2,-14.767,1,0.082,0.825,4.4e-06,0.15,0.366,131.692,audio_features,6oI7lWaQ1jfjDduxYblGOo,spotify:track:6oI7lWaQ1jfjDduxYblGOo,https://api.spotify.com/v1/tracks/6oI7lWaQ1jfjDduxYblGOo,https://api.spotify.com/v1/audio-analysis/6oI7lWaQ1jfjDduxYblGOo,253853,4
63,0.46,0.624,10,-9.409,0,0.039,0.196,0.015,0.291,0.256,96.111,audio_features,06fcOVvKx9y2mY9PiGeKVQ,spotify:track:06fcOVvKx9y2mY9PiGeKVQ,https://api.spotify.com/v1/tracks/06fcOVvKx9y2mY9PiGeKVQ,https://api.spotify.com/v1/audio-analysis/06fcOVvKx9y2mY9PiGeKVQ,259554,4
64,0.561,0.895,2,-4.903,1,0.0529,0.766,0.67,0.124,0.634,86.808,audio_features,0fDFzVTG8c2fW9EM5f1RHM,spotify:track:0fDFzVTG8c2fW9EM5f1RHM,https://api.spotify.com/v1/tracks/0fDFzVTG8c2fW9EM5f1RHM,https://api.spotify.com/v1/audio-analysis/0fDFzVTG8c2fW9EM5f1RHM,213786,4
65,0.519,0.74,9,-7.7,0,0.0425,0.302,0.526,0.385,0.479,95.008,audio_features,3knjH2NQ4OC9pgXnoHKkmh,spotify:track:3knjH2NQ4OC9pgXnoHKkmh,https://api.spotify.com/v1/tracks/3knjH2NQ4OC9pgXnoHKkmh,https://api.spotify.com/v1/audio-analysis/3knjH2NQ4OC9pgXnoHKkmh,304440,4
66,0.663,0.444,11,-11.214,0,0.0338,0.274,0.664,0.388,0.2,122.975,audio_features,3DZfp14PTnqbFToBnCztfW,spotify:track:3DZfp14PTnqbFToBnCztfW,https://api.spotify.com/v1/tracks/3DZfp14PTnqbFToBnCztfW,https://api.spotify.com/v1/audio-analysis/3DZfp14PTnqbFToBnCztfW,240493,4
67,0.557,0.341,9,-12.102,0,0.0344,0.939,0.00469,0.412,0.229,94.899,audio_features,5Cjh9XUhSL4AA39p7y3qdP,spotify:track:5Cjh9XUhSL4AA39p7y3qdP,https://api.spotify.com/v1/tracks/5Cjh9XUhSL4AA39p7y3qdP,https://api.spotify.com/v1/audio-analysis/5Cjh9XUhSL4AA39p7y3qdP,171893,4
68,0.598,0.657,8,-7.466,1,0.0386,0.0328,2.72e-05,0.172,0.194,114.969,audio_features,6JH2Z9YixSoQTgIoxx4w3P,spotify:track:6JH2Z9YixSoQTgIoxx4w3P,https://api.spotify.com/v1/tracks/6JH2Z9YixSoQTgIoxx4w3P,https://api.spotify.com/v1/audio-analysis/6JH2Z9YixSoQTgIoxx4w3P,260400,4
69,0.677,0.61,4,-4.124,0,0.0278,0.061,0.0823,0.0903,0.638,99.975,audio_features,2sHshROvRicHcj3pnXeovj,spotify:track:2sHshROvRicHcj3pnXeovj,https://api.spotify.com/v1/tracks/2sHshROvRicHcj3pnXeovj,https://api.spotify.com/v1/audio-analysis/2sHshROvRicHcj3pnXeovj,327368,4
70,0.613,0.77,7,-10.304,0,0.0353,0.0542,0.0135,0.608,0.691,107.023,audio_features,1w7WAOQ65UjKpwhqB5rTNl,spotify:track:1w7WAOQ65UjKpwhqB5rTNl,https://api.spotify.com/v1/tracks/1w7WAOQ65UjKpwhqB5rTNl,https://api.spotify.com/v1/audio-analysis/1w7WAOQ65UjKpwhqB5rTNl,259067,4
71,0.63,0.801,0,-6.434,0,0.0266,0.0683,0.135,0.13,0.317,103.713,audio_features,1I1IBDfNijHmOjYSCErerM,spotify:track:1I1IBDfNijHmOjYSCErerM,https://api.spotify.com/v1/tracks/1I1IBDfNijHmOjYSCErerM,https://api.spotify.com/v1/audio-analysis/1I1IBDfNijHmOjYSCErerM,212842,4
72,0.623,0.739,7,-8.116,1,0.0244,0.338,1.88e-05,0.109,0.642,95.007,audio_features,5lwQGZYF4BXOzFtXc5zk8q,spotify:track:5lwQGZYF4BXOzFtXc5zk8q,https://api.spotify.com/v1/tracks/5lwQGZYF4BXOzFtXc5zk8q,https://api.spotify.com/v1/audio-analysis/5lwQGZYF4BXOzFtXc5zk8q,257316,4
73,0.496,0.738,2,-6.773,0,0.124,0.0301,0.0,0.132,0.634,90.571,audio_features,6Bqa0hj0zakKc7gR601Cnn,spotify:track:6Bqa0hj0zakKc7gR601Cnn,https://api.spotify.com/v1/tracks/6Bqa0hj0zakKc7gR601Cnn,https://api.spotify.com/v1/audio-analysis/6Bqa0hj0zakKc7gR601Cnn,160427,4
74,0.693,0.678,6,-6.914,0,0.035,0.00981,0.0924,0.162,0.776,96.981,audio_features,6GEIpzW14NtOjqHejbcSRE,spotify:track:6GEIpzW14NtOjqHejbcSRE,https://api.spotify.com/v1/tracks/6GEIpzW14NtOjqHejbcSRE,https://api.spotify.com/v1/audio-analysis/6GEIpzW14NtOjqHejbcSRE,225306,4
75,0.528,0.342,10,-9.782,0,0.0253,0.914,0.476,0.115,0.135,73.924,audio_features,31G7lCtzXKRZmf5wbkL1HC,spotify:track:31G7lCtzXKRZmf5wbkL1HC,https://api.spotify.com/v1/tracks/31G7lCtzXKRZmf5wbkL1HC,https://api.spotify.com/v1/audio-analysis/31G7lCtzXKRZmf5wbkL1HC,308480,4
76,0.499,0.516,9,-10.846,1,0.028,0.185,0.0215,0.11,0.485,149.886,audio_features,2kkX9IzielZhUBybezdE0m,spotify:track:2kkX9IzielZhUBybezdE0m,https://api.spotify.com/v1/tracks/2kkX9IzielZhUBybezdE0m,https://api.spotify.com/v1/audio-analysis/2kkX9IzielZhUBybezdE0m,325427,4
