,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
248,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,2QsZVnbWVSjKMXK6K3uRBL,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/audio-analysis/2QsZVnbWVSjKMXK6K3uRBL,266893,4
249,0.819,0.299,5,-11.964,0,0.122,0.153,0.0,0.3,0.515,121.913,audio_features,5L0KDoZklMgs9GPoonneEl,spotify:track:5L0KDoZklMgs9GPoonneEl,https://api.spotify.com/v1/tracks/5L0KDoZklMgs9GPoonneEl,https://api.spotify.com/v1/audio-analysis/5L0KDoZklMgs9GPoonneEl,227907,4
250,0.794,0.589,2,-4.48,0,0.0395,0.0778,0.0,0.249,0.672,81.821,audio_features,13oGc1Mi9niBlo5eTmgGMa,spotify:track:13oGc1Mi9niBlo5eTmgGMa,https://api.spotify.com/v1/tracks/13oGc1Mi9niBlo5eTmgGMa,https://api.spotify.com/v1/audio-analysis/13oGc1Mi9niBlo5eTmgGMa,317160,4
251,0.75,0.592,3,-2.266,0,0.0443,0.0217,1.45e-05,0.178,0.688,164.036,audio_features,1TMoF9LBoN1FJ5VJUnDAcv,spotify:track:1TMoF9LBoN1FJ5VJUnDAcv,https://api.spotify.com/v1/tracks/1TMoF9LBoN1FJ5VJUnDAcv,https://api.spotify.com/v1/audio-analysis/1TMoF9LBoN1FJ5VJUnDAcv,215440,4
252,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,audio_features,6x53SJOV1PAZ8ZUwH4NFXQ,spotify:track:6x53SJOV1PAZ8ZUwH4NFXQ,https://api.spotify.com/v1/tracks/6x53SJOV1PAZ8ZUwH4NFXQ,https://api.spotify.com/v1/audio-analysis/6x53SJOV1PAZ8ZUwH4NFXQ,330945,4
253,0.732,0.529,10,-5.956,1,0.11,0.0244,0.0,0.338,0.624,112.975,audio_features,6p9Q77A94jxui2XBKzuyn7,spotify:track:6p9Q77A94jxui2XBKzuyn7,https://api.spotify.com/v1/tracks/6p9Q77A94jxui2XBKzuyn7,https://api.spotify.com/v1/audio-analysis/6p9Q77A94jxui2XBKzuyn7,262173,4
254,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,audio_features,1qoRqpfQdPf0SftHDo7w4o,spotify:track:1qoRqpfQdPf0SftHDo7w4o,https://api.spotify.com/v1/tracks/1qoRqpfQdPf0SftHDo7w4o,https://api.spotify.com/v1/audio-analysis/1qoRqpfQdPf0SftHDo7w4o,237053,4
255,0.83,0.417,8,-7.559,1,0.0423,0.178,0.0,0.0858,0.559,115.985,audio_features,4719foL6R25RSHSJ1shNaj,spotify:track:4719foL6R25RSHSJ1shNaj,https://api.spotify.com/v1/tracks/4719foL6R25RSHSJ1shNaj,https://api.spotify.com/v1/audio-analysis/4719foL6R25RSHSJ1shNaj,260667,4
256,0.858,0.607,1,-4.199,1,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,audio_features,5TV96lkS2NF6kzILjORzLs,spotify:track:5TV96lkS2NF6kzILjORzLs,https://api.spotify.com/v1/tracks/5TV96lkS2NF6kzILjORzLs,https://api.spotify.com/v1/audio-analysis/5TV96lkS2NF6kzILjORzLs,188293,3
257,0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764,audio_features,3hc7PLcmuZbJGPjhIore1i,spotify:track:3hc7PLcmuZbJGPjhIore1i,https://api.spotify.com/v1/tracks/3hc7PLcmuZbJGPjhIore1i,https://api.spotify.com/v1/audio-analysis/3hc7PLcmuZbJGPjhIore1i,223533,4
258,0.71,0.597,7,-6.468,1,0.239,0.221,0.0,0.432,0.49,95.769,audio_features,7sZCAHP2duHwr5M5K7lHsb,spotify:track:7sZCAHP2duHwr5M5K7lHsb,https://api.spotify.com/v1/tracks/7sZCAHP2duHwr5M5K7lHsb,https://api.spotify.com/v1/audio-analysis/7sZCAHP2duHwr5M5K7lHsb,225400,4
